source_file_id,status,yyyymm,relative_path,obs_path,time_path,event_entries,time_entries,common_entries,entry_mismatch,selected_rows,parquet_relative_path,matched_mjd_min,matched_mjd_max,matched_mjd_start_utc_yyyymm,matched_mjd_end_utc_yyyymm,matched_span_seconds,matched_gap_count,matched_gap_seconds,rough_live_time_seconds,selected_mjd_min,selected_mjd_max
981,processed,202202,0215/Esg20220215_20.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_20.time.root,272227,272227,272227,False,176036,obs_events/yyyymm=202202/part-000981.parquet,59625.5003607,59625.541231,202202,202202,3531.19889377,4,362.401508214,3168.79738555,59625.5003607,59625.541231
982,processed,202202,0215/Esg20220215_21.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_21.time.root,334557,334557,334557,False,213368,obs_events/yyyymm=202202/part-000982.parquet,59625.5416611,59625.5832644,202202,202202,3594.52262744,3,239.672819898,3354.84980755,59625.5416611,59625.5832644
983,processed,202202,0215/Esg20220215_22.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_22.time.root,164406,164406,164406,False,110926,obs_events/yyyymm=202202/part-000983.parquet,59625.5837152,59625.6249545,202202,202202,3563.07516675,4,328.423384577,3234.65178218,59625.5837152,59625.6249545
984,processed,202202,0215/Esg20220215_23.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_23.time.root,95297,95297,95297,False,65324,obs_events/yyyymm=202202/part-000984.parquet,59625.625417,59625.6665844,202202,202202,3556.86420794,3,247.466466646,3309.39774129,59625.625417,59625.6665844
985,processed,202202,0216/Esg20220216_00.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_00.time.root,95677,95677,95677,False,65209,obs_events/yyyymm=202202/part-000985.parquet,59625.6670445,59625.7078191,202202,202202,3522.93070536,6,495.558246109,3027.37245925,59625.6670445,59625.7078191
986,processed,202202,0216/Esg20220216_01.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_01.time.root,170683,170683,170683,False,114449,obs_events/yyyymm=202202/part-000986.parquet,59625.7082853,59625.7499316,202202,202202,3598.23847432,9,775.761279557,2822.47719476,59625.7082853,59625.7499316
987,processed,202202,0216/Esg20220216_02.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_02.time.root,291255,291255,291255,False,186277,obs_events/yyyymm=202202/part-000987.parquet,59625.7503721,59625.7915155,202202,202202,3554.79267358,6,480.604710616,3074.18796297,59625.7503721,59625.7915155
988,processed,202202,0216/Esg20220216_03.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_03.time.root,226302,226302,226302,False,149166,obs_events/yyyymm=202202/part-000988.parquet,59625.791945,59625.8328862,202202,202202,3537.31322894,4,322.355455183,3214.95777376,59625.791945,59625.8328862
989,processed,202202,0216/Esg20220216_04.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_04.time.root,115602,115602,115602,False,78159,obs_events/yyyymm=202202/part-000989.parquet,59625.8333291,59625.8745324,202202,202202,3559.96994069,5,448.736967053,3111.23297364,59625.8333291,59625.8745324
990,processed,202202,0216/Esg20220216_05.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_05.time.root,59881,59881,59881,False,40786,obs_events/yyyymm=202202/part-000990.parquet,59625.8749909,59625.9165017,202202,202202,3586.5345987,5,408.67603845,3177.85856025,59625.8749909,59625.9165017
991,processed,202202,0216/Esg20220216_06.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_06.time.root,33573,33573,33573,False,22599,obs_events/yyyymm=202202/part-000991.parquet,59625.9169645,59625.957909,202202,202202,3537.6074658,3,245.32211409,3292.28535171,59625.9169645,59625.9579089
992,processed,202202,0216/Esg20220216_07.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_07.time.root,26055,26055,26055,False,17287,obs_events/yyyymm=202202/part-000992.parquet,59625.9583675,59625.9997635,202202,202202,3576.61922802,5,409.46013825,3167.15908977,59625.9583675,59625.9997635
993,processed,202202,0216/Esg20220216_08.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_08.time.root,26044,26044,26044,False,17369,obs_events/yyyymm=202202/part-000993.parquet,59626.0002138,59626.0414872,202202,202202,3566.01973877,4,326.472750795,3239.54698797,59626.0002138,59626.0414872
994,processed,202202,0216/Esg20220216_09.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_09.time.root,12421,12421,12421,False,8342,obs_events/yyyymm=202202/part-000994.parquet,59626.0419395,59626.0832525,202202,202202,3569.44902011,2,2065.7656434,1503.68337671,59626.0419395,59626.0832525
995,processed,202202,0216/Esg20220216_10.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_10.time.root,7746,7746,7746,False,5114,obs_events/yyyymm=202202/part-000995.parquet,59626.0837171,59626.0953695,202202,202202,1006.76025103,2,160.585905402,846.174345631,59626.0837171,59626.0953694
996,processed,202202,0216/Esg20220216_16.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_16.time.root,20567,20567,20567,False,13696,obs_events/yyyymm=202202/part-000996.parquet,59626.3427462,59626.3745397,202202,202202,2746.95983569,3,324.290130869,2422.66970482,59626.3427462,59626.3745397
997,processed,202202,0216/Esg20220216_17.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_17.time.root,32268,32268,32268,False,21761,obs_events/yyyymm=202202/part-000997.parquet,59626.3749887,59626.4164321,202202,202202,3580.71077254,8,632.750415872,2947.96035667,59626.3749887,59626.4164321
998,processed,202202,0216/Esg20220216_18.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_18.time.root,60821,60821,60821,False,41422,obs_events/yyyymm=202202/part-000998.parquet,59626.4168598,59626.4582025,202202,202202,3572.0151932,6,477.464798559,3094.55039464,59626.4168598,59626.4582025
999,processed,202202,0216/Esg20220216_19.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_19.time.root,133332,133332,133332,False,90040,obs_events/yyyymm=202202/part-000999.parquet,59626.4586378,59626.4999053,202202,202202,3565.51460987,5,397.980946465,3167.5336634,59626.4586378,59626.4999053
1000,processed,202202,0216/Esg20220216_20.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_20.time.root,287455,287455,287455,False,185277,obs_events/yyyymm=202202/part-001000.parquet,59626.5003164,59626.5413095,202202,202202,3541.79946617,6,469.847275503,3071.95219067,59626.5003164,59626.5413095
1001,processed,202202,0216/Esg20220216_21.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_21.time.root,326845,326845,326845,False,209162,obs_events/yyyymm=202202/part-001001.parquet,59626.5416912,59626.5828956,202202,202202,3560.05538895,4,312.669247412,3247.38614154,59626.5416912,59626.5828955
1002,processed,202202,0216/Esg20220216_22.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_22.time.root,161330,161330,161330,False,109274,obs_events/yyyymm=202202/part-001002.parquet,59626.5832859,59626.6248796,202202,202202,3593.70058402,3,238.879705989,3354.82087804,59626.5832859,59626.6248795
1003,processed,202202,0216/Esg20220216_23.root,/mnt/mydisk/WCDA_observation_eval/0216/Esg20220216_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0216/Esg20220216_23.time.root,96879,96879,96879,False,66444,obs_events/yyyymm=202202/part-001003.parquet,59626.6249166,59626.6666137,202202,202202,3602.63353384,2,161.739368644,3440.89416519,59626.6249166,59626.6666137
1004,processed,202202,0217/Esg20220217_00.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_00.time.root,102583,102583,102583,False,70255,obs_events/yyyymm=202202/part-001004.parquet,59626.6666645,59626.7081125,202202,202202,3581.10889387,4,324.440929689,3256.66796418,59626.6666645,59626.7081125
1005,processed,202202,0217/Esg20220217_01.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_01.time.root,183649,183649,183649,False,122370,obs_events/yyyymm=202202/part-001005.parquet,59626.7084935,59626.7495963,202202,202202,3551.27678413,5,484.458747623,3066.81803651,59626.7084935,59626.7495963
1006,processed,202202,0217/Esg20220217_02.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_02.time.root,303937,303937,303937,False,195086,obs_events/yyyymm=202202/part-001006.parquet,59626.749966,59626.7914638,202202,202202,3585.4115404,5,394.432307244,3190.97923315,59626.749966,59626.7914638
1007,processed,202202,0217/Esg20220217_03.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_03.time.root,222131,222131,222131,False,146824,obs_events/yyyymm=202202/part-001007.parquet,59626.7918315,59626.8332775,202202,202202,3580.93189637,4,319.429541286,3261.50235508,59626.7918315,59626.8332775
1008,processed,202202,0217/Esg20220217_04.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_04.time.root,110039,110039,110039,False,74820,obs_events/yyyymm=202202/part-001008.parquet,59626.833666,59626.8749232,202202,202202,3564.61886815,7,565.142780542,2999.47608761,59626.833666,59626.8749232
1009,processed,202202,0217/Esg20220217_05.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_05.time.root,58363,58363,58363,False,39778,obs_events/yyyymm=202202/part-001009.parquet,59626.8749941,59626.9166009,202202,202202,3594.82996145,3,243.107224046,3351.7227374,59626.8749941,59626.9166009
1010,processed,202202,0217/Esg20220217_06.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_06.time.root,32306,32306,32306,False,21806,obs_events/yyyymm=202202/part-001010.parquet,59626.9166786,59626.9579338,202202,202202,3564.4450082,6,488.923390349,3075.52161785,59626.9166786,59626.9579338
1011,processed,202202,0217/Esg20220217_07.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_07.time.root,25900,25900,25900,False,17185,obs_events/yyyymm=202202/part-001011.parquet,59626.9583049,59626.9997589,202202,202202,3581.63238543,7,573.195924098,3008.43646133,59626.9583049,59626.9997589
1012,processed,202202,0217/Esg20220217_08.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_08.time.root,26372,26372,26372,False,17611,obs_events/yyyymm=202202/part-001012.parquet,59627.0001389,59627.0415513,202202,202202,3578.03363269,3,237.42603818,3340.60759451,59627.0001389,59627.0415513
1013,processed,202202,0217/Esg20220217_09.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_09.time.root,23861,23861,23861,False,15902,obs_events/yyyymm=202202/part-001013.parquet,59627.0419241,59627.07933,202202,202202,3231.87086473,4,324.9660576,2906.90480713,59627.0419241,59627.07933
1014,processed,202202,0217/Esg20220217_15.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_15.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_15.time.root,9249,9249,9249,False,6141,obs_events/yyyymm=202202/part-001014.parquet,59627.3192935,59627.3329028,202202,202202,1175.84510953,2,155.993346451,1019.85176308,59627.3192935,59627.3329028
1015,processed,202202,0217/Esg20220217_16.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_16.time.root,12868,12868,12868,False,8510,obs_events/yyyymm=202202/part-001015.parquet,59627.3333436,59627.3743137,202202,202202,3539.81301673,3,2113.23283589,1426.58018083,59627.3333436,59627.3743135
1016,processed,202202,0217/Esg20220217_17.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_17.time.root,31921,31921,31921,False,21234,obs_events/yyyymm=202202/part-001016.parquet,59627.3747594,59627.4163606,202202,202202,3594.34475738,7,643.342147674,2951.00260971,59627.3747594,59627.4163606
1017,processed,202202,0217/Esg20220217_18.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_18.time.root,63844,63844,63844,False,43154,obs_events/yyyymm=202202/part-001017.parquet,59627.4168032,59627.4581704,202202,202202,3574.11806351,2,159.408506588,3414.70955692,59627.4168032,59627.4581704
1018,processed,202202,0217/Esg20220217_19.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_19.time.root,137080,137080,137080,False,92735,obs_events/yyyymm=202202/part-001018.parquet,59627.4586072,59627.4999346,202202,202202,3570.68903488,5,398.139599548,3172.54943533,59627.4586072,59627.4999346
1019,processed,202202,0217/Esg20220217_20.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_20.time.root,303244,303244,303244,False,194466,obs_events/yyyymm=202202/part-001019.parquet,59627.5003611,59627.5415664,202202,202202,3560.13647444,3,234.893869003,3325.24260543,59627.5003611,59627.5415664
1020,processed,202202,0217/Esg20220217_21.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_21.time.root,317165,317165,317165,False,203233,obs_events/yyyymm=202202/part-001020.parquet,59627.5419637,59627.5832968,202202,202202,3571.18517167,3,237.115048617,3334.07012306,59627.5419637,59627.5832968
1021,processed,202202,0217/Esg20220217_22.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_22.time.root,146925,146925,146925,False,99684,obs_events/yyyymm=202202/part-001021.parquet,59627.583295,59627.6247231,202202,202202,3579.38707536,7,604.610569635,2974.77650573,59627.583295,59627.6247231
1022,processed,202202,0217/Esg20220217_23.root,/mnt/mydisk/WCDA_observation_eval/0217/Esg20220217_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0217/Esg20220217_23.time.root,90807,90807,90807,False,61950,obs_events/yyyymm=202202/part-001022.parquet,59627.6251565,59627.6663795,202202,202202,3561.67156028,8,652.544747503,2909.12681278,59627.6251565,59627.6663795
1023,processed,202202,0218/Esg20220218_00.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_00.time.root,104203,104203,104203,False,70881,obs_events/yyyymm=202202/part-001023.parquet,59627.6668105,59627.7081286,202202,202202,3569.88723879,4,326.478456985,3243.4087818,59627.6668105,59627.7081286
1024,processed,202202,0218/Esg20220218_01.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_01.time.root,195632,195632,195632,False,129697,obs_events/yyyymm=202202/part-001024.parquet,59627.7085475,59627.7499679,202202,202202,3578.72475309,3,243.443556712,3335.28119638,59627.7085475,59627.7499679
1025,processed,202202,0218/Esg20220218_02.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_02.time.root,305306,305306,305306,False,195339,obs_events/yyyymm=202202/part-001025.parquet,59627.74997,59627.7913858,202202,202202,3578.32468548,2,159.99245597,3418.33222951,59627.74997,59627.7913858
1026,processed,202202,0218/Esg20220218_03.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_03.time.root,208609,208609,208609,False,137846,obs_events/yyyymm=202202/part-001026.parquet,59627.7917958,59627.8332029,202202,202202,3577.5702727,5,402.903885464,3174.66638724,59627.7917958,59627.8332027
1027,processed,202202,0218/Esg20220218_04.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_04.time.root,104113,104113,104113,False,70684,obs_events/yyyymm=202202/part-001027.parquet,59627.8336338,59627.8745615,202202,202202,3536.15072141,5,408.852240094,3127.29848132,59627.8336338,59627.8745615
1028,processed,202202,0218/Esg20220218_05.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_05.time.root,53106,53106,53106,False,36227,obs_events/yyyymm=202202/part-001028.parquet,59627.8749954,59627.9164192,202202,202202,3579.01453727,8,660.736888996,2918.27764828,59627.8749954,59627.9164191
1029,processed,202202,0218/Esg20220218_06.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_06.time.root,31343,31343,31343,False,21011,obs_events/yyyymm=202202/part-001029.parquet,59627.9168579,59627.9582811,202202,202202,3578.96657183,3,248.62675569,3330.33981614,59627.9168579,59627.9582811
1030,processed,202202,0218/Esg20220218_07.root,/mnt/mydisk/WCDA_observation_eval/0218/Esg20220218_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0218/Esg20220218_07.time.root,25592,25592,25592,False,16976,obs_events/yyyymm=202202/part-001030.parquet,59627.9583129,59627.9998066,202202,202202,3585.05978209,5,415.321042389,3169.73873971,59627.9583129,59627.9998065
